0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
-4,4,180,0
-61,61,180,0
-94,94,180,0
-136,136,180,0
-169,169,180,0
-214,214,180,0
-222,222,180,0
-226,226,180,0
-226,226,180,0
-226,226,180,0
-214,214,180,0
-214,214,180,0
-214,214,180,0
-214,214,180,0
-206,206,180,0
-193,193,180,0
-181,181,180,0
-127,127,180,0
-90,90,180,0
-53,53,180,0
-16,16,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
12,-12,90,0
49,-49,90,0
86,-86,90,0
131,-156,90,0
148,-189,90,0
152,-218,90,0
164,-230,90,0
181,-255,90,0
185,-259,90,0
185,-259,90,0
185,-259,90,0
197,-247,90,0
185,-235,90,0
173,-197,90,0
156,-156,90,0
111,-111,90,0
12,-12,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
16,-16,90,0
61,-61,90,0
98,-98,0,0
131,-131,0,0
160,-160,0,0
218,-218,0,0
255,-255,0,0
280,-280,0,0
305,-305,0,0
317,-317,0,0
309,-325,0,0
309,-325,0,0
309,-325,0,0
296,-313,0,0
280,-305,0,0
268,-268,0,0
181,-181,0,0
144,-144,0,0
119,-119,0,0
86,-86,0,0
28,-28,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-8,8,0,0
-20,20,0,0
-53,53,0,0
-90,90,0,0
-160,160,0,0
-193,193,0,0
-222,230,0,0
-239,272,90,0
-251,325,90,0
-247,329,90,0
-247,329,90,0
-247,329,90,0
-247,329,90,0
-247,329,90,0
-235,317,90,0
-226,309,90,0
-197,247,90,0
-169,177,90,0
-127,127,90,0
-70,70,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
-20,20,90,0
-103,103,90,0
-144,152,180,0
-164,214,180,0
-193,276,180,0
-230,400,180,0
-243,400,180,0
-259,400,180,0
-259,400,180,0
-259,400,180,0
-259,400,180,0
-259,400,180,0
-259,400,180,0
-243,400,180,0
-222,296,180,0
-173,173,180,0
-28,28,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
24,-24,180,0
41,-41,180,0
65,-65,180,0
107,-107,180,0
119,-119,180,0
131,-131,180,0
148,-148,90,0
185,-185,90,0
206,-206,90,0
218,-218,90,0
230,-230,90,0
235,-235,90,0
243,-243,90,0
243,-243,90,0
243,-243,90,0
230,-230,90,0
218,-218,90,0
185,-185,90,0
123,-123,90,0
86,-86,90,0
24,-24,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
12,-12,90,0
37,-37,90,0
82,-82,0,0
107,-107,0,0
148,-148,0,0
173,-173,0,0
193,-193,0,0
218,-218,0,0
243,-243,0,0
288,-288,0,0
292,-292,0,0
301,-301,0,0
301,-301,0,0
301,-301,0,0
288,-288,0,0
276,-276,0,0
210,-210,0,0
181,-181,0,0
144,-144,0,0
111,-111,0,0
65,-65,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-20,20,0,0
-49,49,0,0
-90,90,90,0
-127,127,90,0
-206,239,90,0
-218,301,90,0
-243,400,90,0
-259,400,90,0
-255,400,90,0
-255,400,90,0
-255,400,90,0
-255,400,90,0
-255,400,90,0
-243,400,90,0
-230,387,90,0
-206,288,90,0
-169,169,90,0
-28,28,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
-8,8,180,0
-53,53,180,0
-181,206,180,0
-226,309,180,0
-255,400,180,0
-276,400,180,0
-263,400,180,0
-259,400,180,0
-259,400,180,0
-259,400,180,0
-259,400,180,0
-276,400,180,0
-296,400,180,0
-280,400,180,0
-272,354,180,0
4,-4,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
4,-4,180,0
24,-24,180,0
28,-28,180,0
37,-37,180,0
61,-61,180,0
111,-111,180,0
136,-136,180,0
173,-173,180,0
206,-206,180,0
255,-255,90,0
317,-317,90,0
338,-338,90,0
362,-362,90,0
375,-375,90,0
375,-375,90,0
375,-375,90,0
375,-375,90,0
350,-350,90,0
325,-325,90,0
288,-288,90,0
235,-235,90,0
185,-185,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
12,-12,90,0
49,-49,90,0
86,-86,0,0
119,-119,0,0
156,-156,0,0
169,-169,0,0
181,-181,0,0
193,-193,0,0
197,-197,0,0
210,-210,0,0
210,-210,0,0
210,-210,0,0
210,-210,0,0
197,-197,0,0
193,-193,0,0
181,-181,0,0
144,-144,0,0
111,-111,0,0
82,-82,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-8,8,0,0
-37,37,0,0
-94,94,90,0
-136,136,90,0
-173,173,90,0
-214,214,90,0
-280,280,90,0
-301,301,90,0
-321,321,90,0
-321,321,90,0
-321,321,90,0
-309,309,90,0
-301,301,90,0
-280,280,90,0
-255,255,90,0
-160,160,90,0
-94,94,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,180,0
0,0,180,0
-16,16,180,0
-41,41,180,0
-61,61,180,0
-90,90,180,0
-123,123,180,0
-160,160,180,0
-173,173,180,0
-181,181,180,0
-181,181,180,0
-181,181,180,0
-169,169,180,0
-160,160,180,0
-148,148,180,0
-74,74,180,0
-4,4,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
12,-12,180,0
37,-37,180,0
74,-74,90,0
136,-136,90,0
173,-173,90,0
206,-206,90,0
255,-255,90,0
329,-329,90,0
354,-354,90,0
375,-375,90,0
379,-379,90,0
375,-400,90,0
375,-400,90,0
375,-400,90,0
354,-395,90,0
329,-371,90,0
305,-346,90,0
292,-292,90,0
259,-259,90,0
173,-173,90,0
144,-144,90,0
119,-119,90,0
86,-86,90,0
0,0,90,0
0,0,90,0
0,0,90,0
94,-94,0,0
123,-123,0,0
123,-123,0,0
148,-148,0,0
148,-148,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-16,16,90,0
-74,74,90,0
-123,123,90,0
-160,160,90,0
-259,259,90,0
-313,313,90,0
-342,350,90,0
-354,379,90,0
-362,387,90,0
-367,391,90,0
-367,391,90,0
-367,391,90,0
-350,375,90,0
-329,354,90,0
-309,334,90,0
-292,292,90,0
-235,235,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
-20,20,90,0
-41,41,180,0
-74,74,180,0
-103,103,180,0
-169,169,180,0
-202,202,180,0
-230,239,180,0
-243,276,180,0
-243,276,180,0
-243,276,180,0
-243,276,180,0
-243,276,180,0
-218,251,180,0
-197,230,180,0
-156,189,180,0
-115,115,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
28,-28,180,0
53,-53,180,0
86,-86,180,0
111,-111,90,0
136,-136,90,0
148,-148,90,0
156,-156,90,0
160,-160,90,0
160,-160,90,0
160,-160,90,0
160,-160,90,0
160,-160,90,0
160,-160,90,0
160,-160,90,0
148,-148,90,0
123,-123,90,0
98,-98,90,0
61,-61,90,0
12,-12,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
12,-12,90,0
41,-41,90,0
107,-107,90,0
131,-131,0,0
160,-160,0,0
193,-193,0,0
247,-247,0,0
276,-276,0,0
288,-288,0,0
292,-292,0,0
292,-292,0,0
292,-292,0,0
292,-292,0,0
292,-292,0,0
259,-259,0,0
222,-222,0,0
185,-185,0,0
119,-119,0,0
86,-86,0,0
53,-53,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-8,8,0,0
-28,28,0,0
-61,61,0,0
-94,94,0,0
-127,127,90,0
-193,193,90,0
-222,222,90,0
-243,243,90,0
-259,259,90,0
-268,268,90,0
-268,268,90,0
-268,268,90,0
-255,255,90,0
-247,247,90,0
-235,235,90,0
-206,206,90,0
-123,123,90,0
-53,53,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
-16,16,90,0
-37,37,90,0
-90,90,90,0
-90,90,90,0
-156,156,180,0
-189,189,180,0
-235,284,180,0
-251,325,180,0
-268,350,180,0
-272,354,180,0
-272,354,180,0
-272,354,180,0
-259,342,180,0
-251,334,180,0
-226,309,180,0
-185,193,180,0
-127,127,180,0
-70,70,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
4,-4,180,0
82,-82,180,0
111,-111,180,0
144,-144,180,0
169,-169,90,0
193,-193,90,0
197,-197,90,0
206,-206,90,0
206,-206,90,0
206,-206,90,0
206,-206,90,0
206,-206,90,0
206,-206,90,0
206,-206,90,0
206,-206,90,0
193,-193,90,0
173,-173,90,0
160,-160,90,0
148,-148,90,0
123,-123,90,0
107,-107,90,0
37,-37,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
16,-16,90,0
37,-37,90,0
61,-61,90,0
94,-94,90,0
119,-119,90,0
169,-169,90,0
185,-185,0,0
206,-206,0,0
235,-235,0,0
247,-247,0,0
255,-255,0,0
255,-255,0,0
255,-255,0,0
243,-243,0,0
235,-235,0,0
206,-206,0,0
131,-131,0,0
82,-82,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-16,16,0,0
-37,37,0,0
-53,53,0,0
-74,74,90,0
-127,127,90,0
-156,156,90,0
-181,181,90,0
-222,222,90,0
-226,226,90,0
-226,226,90,0
-226,226,90,0
-226,226,90,0
-226,226,90,0
-214,214,90,0
-206,206,90,0
-193,193,90,0
-160,160,90,0
-140,140,90,0
-107,107,90,0
-20,20,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
-16,16,90,0
-37,37,90,0
-70,70,180,0
-103,103,180,0
-169,169,180,0
-214,214,180,0
-243,268,180,0
-272,329,180,0
-313,400,180,0
-305,400,180,0
-321,400,180,0
-321,400,180,0
-313,400,180,0
-313,400,180,0
-301,400,180,0
-288,400,180,0
-268,375,180,0
-218,292,180,0
-169,193,180,0
-103,103,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
28,-28,180,0
107,-107,180,0
131,-131,180,0
169,-169,180,0
193,-193,90,0
259,-259,90,0
288,-288,90,0
305,-305,90,0
329,-329,90,0
342,-342,90,0
342,-342,90,0
342,-342,90,0
342,-342,90,0
342,-342,90,0
329,-329,90,0
325,-325,90,0
313,-313,90,0
235,-235,90,0
185,-185,90,0
144,-144,90,0
53,-53,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
53,-53,90,0
98,-98,90,0
131,-131,0,0
160,-160,0,0
193,-193,0,0
268,-268,0,0
292,-292,0,0
313,-313,0,0
329,-329,0,0
321,-338,0,0
321,-338,0,0
321,-338,0,0
321,-338,0,0
305,-321,0,0
280,-296,0,0
243,-243,0,0
185,-185,0,0
82,-82,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-16,16,0,0
-49,49,0,0
-90,90,90,0
-160,160,90,0
-193,193,90,0
-235,235,90,0
-255,263,90,0
-296,346,90,0
-296,354,90,0
-296,354,90,0
-296,354,90,0
-296,354,90,0
-296,354,90,0
-296,354,90,0
-296,354,90,0
-284,342,90,0
-263,321,90,0
-251,309,90,0
-214,272,90,0
-156,156,90,0
-82,82,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
-16,16,90,0
-28,28,180,0
-41,41,180,0
-61,61,180,0
-107,107,180,0
-148,148,180,0
-189,189,180,0
-255,329,180,0
-276,400,180,0
-284,400,180,0
-296,400,180,0
-288,400,180,0
-276,400,180,0
-268,400,180,0
-255,400,180,0
-235,383,180,0
-160,160,180,0
-82,82,180,0
-4,4,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
28,-28,90,0
119,-119,90,0
148,-148,90,0
181,-181,90,0
206,-206,90,0
288,-288,90,0
317,-317,90,0
342,-342,90,0
375,-375,90,0
379,-379,90,0
371,-387,90,0
367,-391,90,0
342,-391,90,0
305,-354,90,0
268,-334,90,0
235,-259,90,0
181,-181,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
16,-16,90,0
53,-53,0,0
107,-107,0,0
127,-144,0,0
185,-235,0,0
214,-305,0,0
243,-342,0,0
280,-395,0,0
288,-400,0,0
301,-400,0,0
305,-400,0,0
296,-400,0,0
296,-400,0,0
284,-400,0,0
272,-400,0,0
263,-362,0,0
193,-193,0,0
136,-136,0,0
94,-94,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
-49,49,90,0
-103,103,90,0
-160,160,90,0
-230,263,90,0
-321,400,90,0
-296,400,90,0
-288,400,90,0
-288,400,90,0
-288,400,90,0
-301,400,90,0
-301,400,90,0
-309,400,90,0
-338,400,90,0
-317,391,90,0
-193,193,90,0
74,-74,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,90,0
0,0,180,0
-16,16,180,0
-49,49,180,0
-156,156,180,0
-193,193,180,0
-235,235,180,0
-296,321,180,0
-309,358,180,0
-321,371,180,0
-329,379,180,0
-325,383,180,0
-325,383,180,0
-325,383,180,0
-313,371,180,0
-263,321,180,0
-243,276,180,0
-210,218,180,0
-160,160,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
0,0,180,0
24,-24,90,0
98,-98,90,0
123,-123,90,0
136,-136,90,0
156,-156,90,0
169,-169,90,0
173,-173,90,0
181,-181,90,0
181,-181,90,0
181,-181,90,0
169,-169,90,0
160,-160,90,0
107,-107,90,0
